id,issue_id,issue_text,issue_category_l1,issue_category_l2,issue_category_l3,vote_answer_id,vote_answer_text,vote_increment,current_vote_flag,vote_timestamp,userid,gender,zip,country,state,city,religion,ethnicity,income,marital,education,sorient,age,left_right,lib_auth,radic_cons,dove_hawk
"42-178-316","178","Should Israel retreat from the occupied territories",Society,Religion,,"316","Yes",1,"1","2013/04/28 12:21:34","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-178-316","178","Should Israel retreat from the occupied territories",Society,Third World,,"316","Yes",1,"1","2013/04/28 12:21:34","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-177-315","177","Nationalism is good for society",Politics & Law,Ideology,,"315","No",1,"1","2013/04/28 12:21:46","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-177-315","177","Nationalism is good for society",Society,,,"315","No",1,"1","2013/04/28 12:21:46","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-174-382","174","Do you believe in God",Society,,,"382","Yes",1,"1","2013/04/28 12:22:10","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-171-300","171","Should violence in video games be permitted",Politics & Law,Domestic,,"300","Yes",1,"1","2013/04/28 12:22:32","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-171-300","171","Should violence in video games be permitted",Business & Economics,Consumerism,,"300","Yes",1,"1","2013/04/28 12:22:32","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-171-300","171","Should violence in video games be permitted",Society,Family values,,"300","Yes",1,"1","2013/04/28 12:22:32","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-169-296","169","The rich should pay higher percentage taxes than the poor",Politics & Law,Ideology,,"296","Yes",1,"1","2013/04/28 12:29:24","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-169-296","169","The rich should pay higher percentage taxes than the poor",Business & Economics,Monetary Policy,,"296","Yes",1,"1","2013/04/28 12:29:24","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-169-296","169","The rich should pay higher percentage taxes than the poor",Society,Wealth,,"296","Yes",1,"1","2013/04/28 12:29:24","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-166-370","166","Governments should subsidize industries and activities in the economy",Business & Economics,Debt,,"370","Yes",1,"1","2013/04/28 12:29:45","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-166-370","166","Governments should subsidize industries and activities in the economy",Business & Economics,Subsidies,,"370","Yes",1,"1","2013/04/28 12:29:45","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-166-370","166","Governments should subsidize industries and activities in the economy",Business & Economics,Globalization,,"370","Yes",1,"1","2013/04/28 12:29:45","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-165-372","165","Governments should subsidize industries and companies that are large employers",Business & Economics,Subsidies,,"372","Yes",1,"1","2013/04/28 12:30:11","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-165-372","165","Governments should subsidize industries and companies that are large employers",Business & Economics,Globalization,,"372","Yes",1,"1","2013/04/28 12:30:11","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Domestic,Health & Safety,"378","Yes",1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Domestic,Civil Rights,"378","Yes",1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Social,Healthcare,"378","Yes",1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Social,Consumer Protection,"378","Yes",1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Food & Agriculture,,"378","Yes",1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Lifestyle,,"378","Yes",1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Risk Factors,,"378","Yes",1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Society,,,"378","Yes",1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Domestic,Health & Safety,"378","Yes",-1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Domestic,Civil Rights,"378","Yes",-1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Social,Healthcare,"378","Yes",-1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Social,Consumer Protection,"378","Yes",-1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Food & Agriculture,,"378","Yes",-1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Lifestyle,,"378","Yes",-1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Risk Factors,,"378","Yes",-1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Society,,,"378","Yes",-1,"1","2013/04/28 12:30:36","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Domestic,Health & Safety,"378","Yes",1,"0","2013/04/28 12:35:00","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Domestic,Civil Rights,"378","Yes",1,"0","2013/04/28 12:35:00","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Social,Healthcare,"378","Yes",1,"0","2013/04/28 12:35:00","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Politics & Law,Social,Consumer Protection,"378","Yes",1,"0","2013/04/28 12:35:00","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Food & Agriculture,,"378","Yes",1,"0","2013/04/28 12:35:00","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Lifestyle,,"378","Yes",1,"0","2013/04/28 12:35:00","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Health,Risk Factors,,"378","Yes",1,"0","2013/04/28 12:35:00","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"42-162-378","162","Should the sale of junk food be permitted",Society,,,"378","Yes",1,"0","2013/04/28 12:35:00","7e838200379d64acfa1bdffede5b6661","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","3","3","3"
"13-174-383","174","Do you believe in God",Society,,,"383","No",1,"1","2013/04/28 14:49:11","75d86fccddcd5aa32b4563a8e9befdf9","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","Jewish","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"13-148-389","148","Should capital punishment be used",Politics & Law,Domestic,Crime,"389","No",1,"1","2013/04/28 14:50:33","75d86fccddcd5aa32b4563a8e9befdf9","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","Jewish","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"13-148-389","148","Should capital punishment be used",Politics & Law,Domestic,Civil Rights,"389","No",1,"1","2013/04/28 14:50:33","75d86fccddcd5aa32b4563a8e9befdf9","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","Jewish","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"13-148-389","148","Should capital punishment be used",Politics & Law,Domestic,Security & Military,"389","No",1,"1","2013/04/28 14:50:33","75d86fccddcd5aa32b4563a8e9befdf9","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","Jewish","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"13-148-389","148","Should capital punishment be used",Politics & Law,Social,,"389","No",1,"1","2013/04/28 14:50:33","75d86fccddcd5aa32b4563a8e9befdf9","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","Jewish","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"13-148-389","148","Should capital punishment be used",Society,Family values,,"389","No",1,"1","2013/04/28 14:50:33","75d86fccddcd5aa32b4563a8e9befdf9","Male","H2S3A7","ca","undefined","Petite-Patrie Southwest","Jewish","Caucasian","undefined","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Politics & Law,Domestic,Health & Safety,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Business & Economics,Industries,Manufacturing,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Business & Economics,Industries,Consumer Goods,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Business & Economics,Corporate Ethics,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Business & Economics,Subsidies,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Business & Economics,Regulations,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Environment,Global Warming,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Environment,Pollution,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Environment,Biodiversity,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Environment,Sustainable Development,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Environment,Land Use,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Environment,Waste,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Health,Food & Agriculture,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Health,Disease Control,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-184-324","184","Should more government regulation on environmental and health standards be place on factory farms",Health,Risk Factors,,"324","Yes",1,"1","2013/05/01 09:04:34","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-183-322","183","Should there be welfare",Politics & Law,Economic,Welfare & Poverty,"322","Yes",1,"1","2013/05/01 09:04:39","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-183-322","183","Should there be welfare",Politics & Law,Economic,Labor,"322","Yes",1,"1","2013/05/01 09:04:39","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-183-322","183","Should there be welfare",Society,Wealth,,"322","Yes",1,"1","2013/05/01 09:04:39","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-173-304","173","Income tax should be replaced with higher consumption tax",Politics & Law,Domestic,Commerce,"304","Yes",1,"1","2013/05/01 09:04:56","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-173-304","173","Income tax should be replaced with higher consumption tax",Politics & Law,Economic,Budget, Tax & Debt,"304","Yes",1,"1","2013/05/01 09:04:56","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-173-304","173","Income tax should be replaced with higher consumption tax",Politics & Law,Ideology,,"304","Yes",1,"1","2013/05/01 09:04:56","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-173-304","173","Income tax should be replaced with higher consumption tax",Business & Economics,Consumerism,,"304","Yes",1,"1","2013/05/01 09:04:56","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-172-303","172","Governing decisions should be based on",Politics & Law,Elections,,"303","The greatest good for the greatest number",1,"1","2013/05/01 09:05:03","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-172-303","172","Governing decisions should be based on",Politics & Law,Ideology,,"303","The greatest good for the greatest number",1,"1","2013/05/01 09:05:03","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-172-303","172","Governing decisions should be based on",Society,,,"303","The greatest good for the greatest number",1,"1","2013/05/01 09:05:03","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-168-362","168","Financial derivatives are required for an efficient market",Business & Economics,Regulations,,"362","Yes",1,"1","2013/05/01 09:05:12","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-167-365","167","Financial derivatives need increased regulation.",Politics & Law,Domestic,,"365","No",1,"1","2013/05/01 09:05:41","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-167-365","167","Financial derivatives need increased regulation.",Politics & Law,International,,"365","No",1,"1","2013/05/01 09:05:41","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-167-365","167","Financial derivatives need increased regulation.",Politics & Law,Economic,,"365","No",1,"1","2013/05/01 09:05:41","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-167-365","167","Financial derivatives need increased regulation.",Business & Economics,Corporate Ethics,,"365","No",1,"1","2013/05/01 09:05:41","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-167-365","167","Financial derivatives need increased regulation.",Business & Economics,Debt,,"365","No",1,"1","2013/05/01 09:05:41","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-167-365","167","Financial derivatives need increased regulation.",Business & Economics,Accounting,,"365","No",1,"1","2013/05/01 09:05:41","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-167-365","167","Financial derivatives need increased regulation.",Business & Economics,Regulations,,"365","No",1,"1","2013/05/01 09:05:41","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-158-387","158","Should the financial sector be bailed out with public funds",Business & Economics,Debt,,"387","No",1,"1","2013/05/01 09:06:24","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-158-387","158","Should the financial sector be bailed out with public funds",Business & Economics,Monetary Policy,,"387","No",1,"1","2013/05/01 09:06:24","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-158-387","158","Should the financial sector be bailed out with public funds",Business & Economics,Banking,,"387","No",1,"1","2013/05/01 09:06:24","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-157-87","157","Should more or less of the public budget be spent developing green technologies and renewable energy",,,,"87","More",-1,"0","2013/04/28 10:05:21","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-157-87","157","Should more or less of the public budget be spent developing green technologies and renewable energy",,,,"87","More",1,"1","2013/05/01 09:06:29","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-156-85","156","Should more or less of the public budget be spent on R&D and innovation",,,,"85","More",1,"1","2013/05/01 09:06:37","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-155-83","155","Should more or less of the public budget be spent on public media",,,,"83","More",1,"1","2013/05/01 09:06:42","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-154-81","154","Should more or less of the public budget be spent on healthcare",,,,"81","More",1,"1","2013/05/01 09:06:46","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-152-77","152","Should more or less of the public budget be spent on support for the arts and culture",,,,"77","More",1,"1","2013/05/01 09:07:04","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-186-334","186","Should the government be permitted to spy on its citizens",Politics & Law,Domestic,Health & Safety,"334","Never",1,"1","2013/05/01 09:12:05","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-186-334","186","Should the government be permitted to spy on its citizens",Politics & Law,Domestic,Crime,"334","Never",1,"1","2013/05/01 09:12:05","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-186-334","186","Should the government be permitted to spy on its citizens",Politics & Law,Domestic,Civil Rights,"334","Never",1,"1","2013/05/01 09:12:05","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
"14-186-334","186","Should the government be permitted to spy on its citizens",Politics & Law,Domestic,Security & Military,"334","Never",1,"1","2013/05/01 09:12:05","c68c5550695d312f43c3a1621f38dd2a","Female","H2R 2A6","ca","undefined","Villeray Southeast","Other","Caucasian","$40,000 - $69,999","Single","Masters Degree","Straight","31-50","3","3","3","3"
